Date,temperature_2m_max,temperature_2m_min,dbt,wbt,relative_humidity_2m_mean,wind_speed_10m_max,cloud_cover_mean,shortwave_radiation_sum,surface_pressure_mean,et0_fao_evapotranspiration,precipitation_sum,vapour_pressure_deficit_max,sunshine_duration
1980-09-01,32.0,26.2,28.4,26.7,88,9.1,99,15.21,1001.5,3.25,5.0,1.39,26515.74
1980-09-02,31.0,26.2,27.8,26.0,87,14.0,99,12.83,999.8,2.76,6.2,1.26,23998.8
1980-09-03,29.9,25.5,26.8,25.4,90,12.2,100,10.54,998.3,2.33,18.1,0.97,13409.49
1980-09-04,28.2,24.9,26.2,25.3,93,14.1,88,8.53,999.7,1.81,16.2,0.55,8222.06
1980-09-05,29.3,25.3,26.7,25.3,90,15.0,100,10.96,1001.0,2.38,15.2,0.91,11952.36
1980-09-06,29.9,25.4,27.2,25.4,87,17.4,95,13.05,1002.1,2.86,8.9,1.0,35001.24
1980-09-07,31.7,25.0,27.7,25.6,85,12.5,60,18.32,1002.5,3.88,5.4,1.49,41162.28
1980-09-08,31.9,25.3,28.1,26.3,87,10.4,63,19.28,1002.2,4.04,1.6,1.33,42938.79
1980-09-09,30.5,25.8,27.7,26.0,88,12.8,95,12.68,1002.5,2.76,1.2,1.17,30656.58
1980-09-10,31.7,25.3,28.0,26.1,87,9.5,97,16.68,1002.8,3.52,3.0,1.38,30180.53
1980-09-11,31.7,25.6,28.0,26.0,86,9.5,98,16.38,1003.5,3.51,4.8,1.45,33433.11
1980-09-12,31.4,25.6,28.1,26.1,86,8.9,87,18.57,1002.3,3.91,0.9,1.47,41782.99
1980-09-13,31.8,25.7,28.5,26.3,85,7.5,45,17.27,1000.4,3.68,0.9,1.53,42359.71
1980-09-14,31.6,25.5,28.0,26.1,86,6.0,51,16.18,1000.2,3.42,8.9,1.33,38700.32
1980-09-15,31.8,26.1,28.2,26.4,87,11.6,59,16.44,1001.7,3.48,6.8,1.37,41017.41
1980-09-16,30.1,25.1,26.8,25.3,89,21.4,98,12.96,1004.0,2.79,13.0,1.03,27952.7
1980-09-17,29.2,25.4,26.9,25.4,89,19.9,72,12.89,1004.5,2.8,4.4,0.91,31167.79
1980-09-18,30.5,25.4,27.3,25.7,88,16.4,42,14.57,1003.8,3.09,3.3,1.12,42852.95
1980-09-19,31.4,25.5,27.7,25.9,87,15.0,33,17.43,1004.2,3.63,3.4,1.35,43200.0
1980-09-20,31.4,25.2,27.9,26.0,87,15.5,33,19.04,1006.0,3.98,2.4,1.34,43200.0
1980-09-21,31.5,24.9,27.2,25.7,89,10.8,68,17.16,1007.3,3.52,9.3,1.32,42931.87
1980-09-22,30.1,25.1,26.7,25.1,88,12.7,97,11.49,1007.4,2.5,11.8,1.21,15684.89
1980-09-23,29.8,24.7,26.6,25.1,89,11.8,94,13.53,1008.2,2.85,6.8,1.1,26669.04
1980-09-24,31.3,25.1,27.6,25.4,85,14.5,83,20.06,1010.2,4.23,1.8,1.47,40794.9
1980-09-25,31.1,25.3,27.5,25.8,88,10.2,66,17.41,1010.1,3.62,7.0,1.25,39591.43
1980-09-26,31.3,25.2,27.4,25.6,87,9.8,94,15.54,1007.4,3.29,1.0,1.45,33103.27
1980-09-27,32.5,25.2,28.3,25.8,83,9.1,22,20.15,1005.1,4.32,0.3,1.88,42675.64
1980-09-28,33.7,24.9,29.1,26.0,79,8.8,9,22.11,1004.8,4.76,0.0,2.37,42771.54
1980-09-29,31.8,24.8,28.2,26.4,88,6.1,26,18.77,1005.3,3.9,0.4,1.31,42693.13
1980-09-30,31.5,25.1,27.9,25.7,85,4.7,25,16.63,1005.3,3.47,0.4,1.58,42614.75
1980-10-01,31.0,25.0,27.2,25.5,87,11.9,65,16.44,1004.6,3.44,4.7,1.39,37556.43
1980-10-02,29.9,24.7,26.5,25.2,90,11.5,92,9.66,1004.2,2.07,4.9,0.98,13518.41
1980-10-03,31.2,24.5,26.6,24.9,88,14.3,100,15.73,1002.4,3.26,8.4,1.41,35063.43
1980-10-04,31.0,24.3,27.1,25.1,85,11.9,81,19.58,1003.3,4.0,1.4,1.38,38592.42
1980-10-05,31.2,24.2,27.2,25.2,86,5.5,66,18.1,1007.0,3.73,1.6,1.36,41520.67
1980-10-06,29.8,24.3,27.0,25.2,87,5.8,51,17.13,1008.6,3.43,2.3,1.04,40463.06
1980-10-07,29.7,23.2,26.1,24.3,87,6.5,38,15.36,1008.9,3.11,2.8,1.1,40534.95
1980-10-08,30.2,24.0,26.6,24.8,88,6.2,38,17.89,1009.3,3.64,0.3,1.24,40542.52
1980-10-09,30.6,23.9,26.8,24.7,85,5.9,25,18.2,1010.3,3.75,0.4,1.44,39768.57
1980-10-10,30.5,24.2,27.1,25.0,85,5.6,26,18.67,1009.4,3.82,0.4,1.38,40554.91
1980-10-11,30.6,23.6,26.8,24.4,84,8.9,30,19.32,1008.3,3.97,0.2,1.6,40812.31
1980-10-12,30.5,22.6,26.7,24.2,82,7.9,17,19.78,1008.6,4.07,0.0,1.61,40565.38
1980-10-13,30.6,23.0,26.8,24.2,82,9.4,11,19.34,1009.1,4.0,0.1,1.59,40570.2
1980-10-14,30.6,23.0,26.4,23.7,81,10.6,7,19.36,1009.4,4.04,0.0,1.75,40574.63
1980-10-15,30.4,21.9,26.3,23.2,78,7.6,10,19.0,1009.8,3.94,0.0,1.98,39819.42
1980-10-16,30.1,21.5,26.7,23.6,78,5.9,25,18.1,1010.4,3.68,0.0,1.66,39822.11
1980-10-17,29.7,22.7,25.9,23.9,86,13.1,53,15.84,1010.0,3.31,4.4,1.47,35537.05
1980-10-18,26.2,23.7,24.3,23.6,95,13.6,100,4.01,1009.0,0.93,33.5,0.44,2572.3
1980-10-19,28.3,24.0,25.2,24.2,93,11.1,90,7.84,1007.6,1.65,28.4,0.8,15133.71
1980-10-20,29.2,23.9,25.7,24.6,92,15.3,93,11.04,1007.5,2.24,15.4,1.01,22626.09
1980-10-21,27.3,24.0,25.2,24.2,92,13.4,98,5.73,1006.9,1.29,15.2,0.56,4843.61
1980-10-22,29.2,21.2,24.6,21.6,79,12.6,33,20.29,1007.5,4.15,0.0,1.94,39824.63
1980-10-23,30.6,21.7,25.4,22.3,78,12.9,15,20.59,1007.0,4.33,0.0,2.08,39566.54
1980-10-24,30.6,20.9,25.3,22.4,80,8.9,1,20.4,1008.2,4.16,0.0,2.0,39562.86
1980-10-25,30.8,21.9,26.2,23.2,80,8.5,9,19.71,1010.1,4.04,0.0,2.0,39301.68
1980-10-26,30.4,20.7,25.4,22.4,80,7.4,22,18.79,1011.5,3.73,0.2,2.03,39038.69
1980-10-27,29.8,23.1,25.9,23.4,82,6.4,34,18.6,1012.8,3.75,0.7,1.65,38702.78
1980-10-28,28.9,21.1,24.6,21.9,81,13.0,15,18.53,1012.6,3.78,0.0,1.64,39022.22
1980-10-29,28.6,19.5,23.8,20.8,78,13.9,3,19.29,1011.5,3.9,0.0,1.63,39012.15
1980-10-30,28.8,19.2,23.6,20.2,76,10.2,1,19.7,1012.5,4.02,0.0,1.72,39000.85
1980-10-31,28.9,18.5,23.5,20.3,78,10.1,3,19.53,1013.5,3.96,0.0,1.79,38736.75
1980-11-01,28.8,18.5,23.5,20.2,76,10.2,3,19.71,1013.9,4.02,0.0,1.9,38715.86
1980-11-02,28.8,18.3,23.4,19.7,74,10.5,2,19.68,1013.6,4.02,0.0,2.01,38701.04
1980-11-03,28.7,17.6,22.8,19.3,75,10.5,3,19.43,1012.7,4.0,0.0,1.99,38685.18
1980-11-04,28.4,17.2,22.9,18.9,72,9.5,0,19.34,1012.3,4.01,0.0,2.05,38668.33
1980-11-05,28.5,16.4,22.8,18.7,71,11.6,2,19.27,1011.0,3.99,0.0,2.13,38567.94
1980-11-06,29.2,17.2,23.3,19.7,74,13.4,10,18.6,1010.7,3.87,0.0,2.05,38411.88
1980-11-07,28.2,18.0,22.8,18.6,70,14.2,7,19.04,1012.0,4.06,0.0,2.2,38436.27
1980-11-08,27.6,16.4,21.9,17.8,70,11.9,4,19.0,1013.4,3.96,0.0,1.9,38460.5
1980-11-09,28.0,18.2,23.0,18.6,67,10.8,34,17.9,1013.8,3.88,0.0,1.8,36901.07
1980-11-10,29.1,22.5,25.2,20.8,68,9.0,95,13.62,1014.3,3.27,0.1,1.72,30612.48
1980-11-11,29.4,21.7,25.2,21.1,70,11.4,97,13.7,1015.2,3.28,0.0,1.85,33917.72
1980-11-12,28.5,18.9,23.3,18.7,67,13.4,88,17.78,1014.7,4.01,0.0,2.15,37233.76
1980-11-13,28.4,17.2,22.5,18.2,69,11.9,69,17.94,1012.4,3.85,0.0,2.24,36724.86
1980-11-14,27.8,17.4,22.1,17.4,67,11.3,88,17.5,1010.8,3.87,0.0,2.27,37546.46
1980-11-15,27.6,16.4,21.8,17.6,70,10.5,52,17.19,1012.4,3.67,0.0,1.99,37570.14
1980-11-16,28.0,16.8,22.2,18.5,74,8.6,56,16.79,1013.1,3.49,0.0,1.96,37326.44
1980-11-17,27.8,18.1,22.6,18.4,70,8.7,25,16.87,1013.1,3.56,0.0,2.06,36278.5
1980-11-18,28.1,17.3,22.4,18.1,69,10.8,11,16.66,1011.5,3.54,0.0,2.15,37104.6
1980-11-19,28.0,18.4,22.7,18.2,67,9.2,48,15.49,1010.6,3.29,0.0,2.15,36858.6
1980-11-20,27.8,18.5,22.8,18.1,65,9.3,31,14.81,1011.3,3.31,0.0,2.11,36342.89
1980-11-21,27.9,17.0,22.3,17.8,68,9.9,9,16.5,1013.3,3.58,0.0,2.14,36634.2
1980-11-22,27.7,16.7,22.4,18.2,70,10.8,18,15.46,1012.4,3.34,0.0,1.98,36656.74
1980-11-23,27.8,16.2,22.1,17.5,67,9.2,4,17.13,1011.8,3.69,0.0,2.22,36679.46
1980-11-24,27.7,16.5,21.9,16.8,63,9.2,1,17.47,1012.9,3.78,0.0,2.31,36702.36
1980-11-25,27.5,16.3,21.9,17.0,64,10.2,3,17.1,1013.2,3.6,0.0,2.24,36454.29
1980-11-26,27.5,15.3,21.7,16.8,65,10.4,1,17.38,1012.3,3.68,0.0,2.33,36476.99
1980-11-27,27.1,16.0,21.5,17.0,67,9.5,1,16.9,1013.7,3.55,0.0,2.09,36499.69
1980-11-28,27.3,16.2,21.0,16.6,68,9.9,0,17.24,1014.2,3.66,0.0,2.13,36250.22
1980-11-29,27.4,15.1,21.0,16.5,67,10.1,5,17.06,1013.9,3.68,0.0,2.16,36272.47
1980-11-30,27.9,15.9,21.7,17.3,68,12.2,14,16.87,1013.6,3.69,0.0,2.09,36294.66
1980-12-01,27.5,15.8,21.6,17.0,67,14.1,4,16.51,1012.8,3.74,0.0,2.14,36043.51
1980-12-02,27.3,15.4,21.1,16.7,68,14.0,13,16.88,1013.1,3.68,0.0,2.07,36065.01
1980-12-03,27.1,14.9,20.8,16.7,70,9.2,56,16.62,1013.4,3.43,0.0,1.96,36086.27
1980-12-04,27.0,14.9,20.6,16.3,69,10.5,78,16.89,1012.5,3.51,0.0,2.09,36000.0
1980-12-05,25.6,15.2,20.2,15.8,67,8.7,97,12.27,1011.1,2.77,0.0,1.84,27608.84
1980-12-06,25.9,17.5,21.2,16.6,65,8.0,95,9.77,1010.9,2.23,0.0,1.79,23355.33
1980-12-07,26.7,15.4,20.4,15.6,64,10.6,81,15.35,1011.8,3.4,0.0,2.08,36000.0
1980-12-08,26.4,15.0,20.2,14.6,58,11.6,95,15.28,1011.9,3.53,0.0,2.25,36000.0
1980-12-09,26.5,16.2,20.8,15.4,59,10.6,97,13.54,1012.8,3.28,0.0,2.01,33084.15
1980-12-10,25.6,16.9,20.9,16.6,67,10.1,62,10.18,1013.0,2.37,0.2,1.74,25738.54
1980-12-11,27.7,16.6,21.6,16.7,65,10.9,5,15.96,1013.9,3.57,0.0,2.27,36000.0
1980-12-12,27.7,17.0,21.3,15.9,59,14.1,8,15.36,1013.8,3.79,0.0,2.3,36000.0
1980-12-13,25.8,14.5,19.5,14.4,61,14.1,0,16.52,1012.6,3.73,0.0,2.1,36000.0
1980-12-14,24.5,11.7,18.1,13.2,62,12.2,0,16.84,1011.7,3.53,0.0,2.01,36000.0
1980-12-15,25.0,11.4,18.2,13.5,64,11.0,0,16.74,1012.9,3.47,0.0,2.01,36000.0
1980-12-16,24.9,11.9,18.3,13.7,65,11.4,0,16.74,1014.0,3.45,0.0,1.95,36000.0
1980-12-17,24.3,11.5,18.0,12.8,60,12.9,0,16.83,1012.8,3.6,0.0,2.03,36000.0
1980-12-18,24.8,10.7,17.8,12.4,59,12.0,0,16.83,1011.5,3.62,0.0,2.16,36000.0
1980-12-19,25.3,10.5,18.0,12.8,60,12.7,0,16.78,1011.5,3.63,0.0,2.24,36156.31
1980-12-20,25.6,10.9,18.5,13.2,60,10.5,2,16.7,1013.0,3.51,0.0,2.25,36142.08
1980-12-21,25.9,11.8,18.8,13.6,61,10.5,1,16.74,1013.5,3.58,0.0,2.24,36127.36
1980-12-22,25.3,12.9,19.2,14.4,64,8.6,53,14.88,1013.6,3.02,0.0,1.98,36112.19
1980-12-23,26.0,14.8,20.5,16.2,68,7.3,71,15.83,1013.7,3.07,0.0,1.83,36096.6
1980-12-24,25.8,14.3,20.4,16.4,70,7.7,41,15.21,1012.1,2.81,0.0,1.82,36080.64
1980-12-25,26.8,16.1,21.5,17.4,70,7.1,83,13.38,1012.2,2.59,0.0,1.92,28800.0
1980-12-26,26.8,16.4,21.5,17.7,72,8.6,81,14.32,1014.5,3.03,0.0,1.83,36000.0
1980-12-27,27.4,17.2,21.7,17.9,71,12.3,50,15.15,1015.5,3.3,0.0,1.93,36030.99
1980-12-28,26.8,16.2,21.0,16.7,68,11.9,43,16.1,1015.4,3.46,0.0,2.05,36290.95
1980-12-29,27.0,16.6,21.0,16.1,63,11.6,73,15.37,1016.4,3.51,0.0,2.15,36000.0
1980-12-30,26.7,14.7,20.4,16.2,69,12.7,0,16.4,1015.8,3.5,0.0,1.97,36532.47
1980-12-31,25.6,15.0,19.9,15.3,65,12.2,0,16.48,1014.5,3.53,0.0,1.95,36790.34
1981-01-01,24.9,12.8,18.5,13.9,64,11.2,0,16.98,1013.1,3.51,0.0,2.08,36770.76
1981-01-02,25.0,12.3,18.4,13.7,65,13.1,0,17.05,1012.9,3.57,0.0,2.06,37026.91
1981-01-03,24.9,11.7,18.4,13.5,62,11.8,0,17.06,1013.0,3.42,0.0,2.07,37005.99
1981-01-04,26.0,12.5,18.8,14.2,66,9.5,1,16.15,1012.0,3.3,0.0,2.21,37260.49
1981-01-05,27.4,15.0,20.6,17.1,75,10.1,38,14.42,1011.8,3.04,0.0,2.33,36051.12
1981-01-06,27.1,15.9,21.0,17.6,75,8.5,40,14.34,1010.0,2.92,0.0,1.87,36664.85
1981-01-07,22.5,16.7,19.3,17.5,86,15.6,42,9.62,1009.9,1.86,1.8,0.76,33982.38
1981-01-08,22.1,13.6,17.4,13.9,72,14.1,21,17.24,1014.0,3.15,0.0,1.55,37719.48
1981-01-09,21.9,10.9,16.1,11.8,65,13.8,1,17.57,1017.0,3.38,0.0,1.66,37970.07
1981-01-10,22.1,9.6,15.8,10.8,59,15.6,33,16.1,1017.6,3.37,0.0,1.71,37122.3
1981-01-11,21.2,12.7,16.2,12.1,65,18.1,60,8.46,1018.2,2.41,0.4,1.4,21480.33
1981-01-12,19.1,12.8,15.5,13.8,86,14.1,82,8.3,1019.1,1.59,10.7,0.7,23945.78
1981-01-13,22.5,13.2,17.3,14.3,76,13.9,38,14.13,1017.8,2.87,0.1,1.26,36200.1
1981-01-14,22.4,11.8,16.6,12.9,70,12.1,1,17.89,1017.5,3.26,0.0,1.51,38316.77
1981-01-15,23.7,11.3,17.2,13.8,73,12.6,1,17.81,1017.8,3.29,0.0,1.54,38359.13
1981-01-16,24.4,11.9,17.5,12.9,64,13.3,0,18.32,1018.1,3.67,0.0,1.9,38401.11
1981-01-17,25.0,10.9,17.7,13.7,68,9.6,0,18.16,1017.6,3.46,0.0,1.8,38442.61
1981-01-18,25.1,11.4,18.2,13.8,66,8.7,0,18.21,1014.6,3.51,0.0,1.97,38483.65
1981-01-19,23.8,12.4,17.6,13.4,66,13.6,13,15.7,1013.6,3.22,0.0,1.62,38524.86
1981-01-20,24.0,11.8,18.0,13.6,66,12.0,4,17.73,1015.1,3.51,0.0,1.78,38566.32
1981-01-21,24.6,11.7,18.4,13.8,65,10.0,1,17.86,1014.3,3.54,0.0,1.89,38607.97
1981-01-22,25.5,12.9,19.5,14.7,64,8.2,1,18.12,1012.9,3.5,0.0,2.03,38649.74
1981-01-23,26.6,13.0,19.7,15.5,69,10.8,8,16.0,1012.3,3.39,0.0,2.23,38691.58
1981-01-24,26.7,16.0,21.0,17.0,71,10.3,17,16.21,1013.6,3.42,0.0,2.04,38669.59
1981-01-25,25.9,14.2,20.5,16.5,70,7.7,28,15.05,1015.6,3.06,0.0,1.87,37567.38
1981-01-26,25.5,15.1,20.2,16.4,71,7.2,36,15.69,1017.1,3.11,0.0,1.62,38346.01
1981-01-27,25.4,15.3,20.1,16.3,71,10.7,17,16.34,1017.2,3.34,0.0,1.77,38858.61
1981-01-28,25.4,14.2,19.6,14.7,63,15.2,7,18.84,1016.8,4.0,0.0,2.0,38900.0
1981-01-29,25.7,12.5,19.1,14.4,65,9.5,0,18.77,1014.2,3.69,0.0,2.06,38941.14
1981-01-30,28.3,15.0,21.5,17.8,74,14.4,8,17.69,1011.6,3.81,0.0,2.14,38981.99
1981-01-31,26.7,19.3,22.0,20.0,85,10.9,62,12.87,1012.1,2.51,4.9,1.25,39022.47
1981-02-01,22.0,18.0,19.4,18.5,93,8.7,84,7.55,1013.8,1.39,30.4,0.36,12685.13
1981-02-02,24.7,17.1,20.0,17.5,81,12.6,46,15.47,1014.6,2.92,0.0,1.4,35259.08
1981-02-03,24.5,15.3,19.4,15.7,71,12.2,5,18.98,1015.3,3.66,0.0,1.6,39141.3
1981-02-04,24.0,12.8,18.6,14.8,70,9.8,1,19.45,1014.9,3.59,0.0,1.57,39179.86
1981-02-05,25.7,12.2,19.6,15.5,69,8.6,2,19.81,1015.4,3.68,0.0,1.86,39217.83
1981-02-06,27.4,14.1,21.7,17.3,68,7.2,2,19.65,1015.5,3.82,0.0,1.97,39255.14
1981-02-07,28.4,14.8,22.1,18.1,71,8.4,7,19.31,1012.9,3.8,0.0,2.16,39291.79
1981-02-08,27.7,17.4,22.4,18.9,74,7.8,12,19.58,1011.6,3.89,0.0,1.74,39328.0
1981-02-09,22.1,17.3,19.5,18.1,89,13.1,69,9.87,1012.9,1.77,14.4,0.59,34120.26
1981-02-10,17.9,13.5,16.2,15.2,92,12.7,71,4.87,1012.2,0.91,37.0,0.39,10312.72
1981-02-11,22.2,12.5,16.6,14.0,79,10.2,37,18.66,1011.3,3.23,0.0,1.31,39434.17
1981-02-12,23.7,11.9,17.8,14.6,75,9.1,15,18.15,1011.2,3.31,0.0,1.62,39468.72
1981-02-13,25.6,14.6,20.0,16.7,75,9.4,12,17.96,1010.2,3.45,0.0,1.65,39502.86
1981-02-14,26.6,15.2,20.3,17.0,76,9.8,31,19.7,1010.8,3.81,0.0,1.93,39332.94
1981-02-15,28.1,15.1,21.1,18.7,83,9.2,35,18.69,1009.7,3.54,0.0,1.77,36235.89
1981-02-16,28.8,16.8,22.1,18.9,78,9.1,27,19.23,1011.2,3.91,0.0,2.21,36799.8
1981-02-17,29.3,16.3,22.6,19.2,76,7.8,13,20.2,1011.6,4.08,0.0,2.17,39600.0
1981-02-18,27.5,17.1,22.0,17.4,67,10.5,5,21.26,1011.3,4.3,0.0,2.24,39600.0
1981-02-19,27.1,14.2,21.0,15.9,64,10.8,6,21.5,1011.9,4.37,0.0,2.39,39600.0
1981-02-20,27.3,12.9,20.9,15.9,64,10.8,0,21.93,1012.0,4.47,0.0,2.36,39600.0
1981-02-21,28.3,13.5,21.4,16.5,65,9.5,0,21.85,1011.3,4.49,0.0,2.41,39600.0
1981-02-22,28.4,14.2,21.3,16.3,65,9.8,0,21.99,1011.4,4.48,0.0,2.58,39600.0
1981-02-23,29.4,14.6,22.1,17.1,66,8.4,0,22.1,1012.2,4.49,0.0,2.66,39665.13
1981-02-24,29.8,14.8,22.2,17.4,67,10.7,2,22.12,1012.5,4.73,0.0,2.77,39641.24
1981-02-25,31.2,16.0,23.4,19.0,71,11.5,7,22.02,1011.2,4.69,0.0,2.95,39617.19
1981-02-26,32.9,18.3,25.2,20.3,68,10.5,0,21.95,1009.6,4.86,0.0,3.27,39600.0
1981-02-27,32.1,19.1,25.5,20.4,67,9.0,1,21.75,1009.9,4.67,0.0,3.11,39821.04
1981-02-28,32.9,19.4,26.0,21.2,69,12.3,25,21.72,1010.2,4.98,0.0,3.19,39600.0
1981-03-01,33.5,21.0,26.9,22.2,70,14.1,6,22.03,1009.6,5.21,0.0,3.14,39770.7
1981-03-02,32.2,20.6,26.0,19.8,60,13.8,1,22.5,1010.8,5.3,0.0,3.33,39996.28
1981-03-03,29.6,19.4,24.3,16.7,48,11.3,5,23.1,1013.7,5.36,0.0,2.98,39969.63
1981-03-04,30.1,14.8,23.5,16.2,51,9.8,0,23.43,1014.9,4.93,0.0,3.19,40444.74
1981-03-05,30.8,15.4,23.4,17.4,60,9.4,8,23.14,1014.6,4.94,0.0,3.1,40416.9
1981-03-06,32.0,18.1,25.0,20.0,67,10.8,8,21.92,1014.4,4.98,0.0,3.01,40388.76
1981-03-07,32.6,20.3,26.2,21.1,67,11.0,73,22.0,1013.9,5.1,0.0,3.19,40109.95
1981-03-08,34.4,21.3,27.2,20.8,60,14.3,23,22.35,1010.6,5.85,0.0,4.0,40582.1
1981-03-09,31.7,21.0,26.0,20.7,65,16.4,38,20.0,1011.2,4.84,1.0,2.71,40455.98
1981-03-10,30.6,21.4,24.8,21.5,77,11.6,58,19.22,1011.8,4.16,2.0,2.29,39421.74
1981-03-11,31.5,21.0,25.8,22.0,74,13.2,35,20.15,1011.0,4.49,0.7,2.39,40744.99
1981-03-12,29.7,19.9,24.5,22.1,83,12.9,73,18.4,1012.5,3.81,13.0,1.67,35814.1
1981-03-13,28.3,19.4,22.3,20.2,85,9.1,88,17.58,1013.4,3.47,10.1,1.59,33232.11
1981-03-14,28.5,18.2,23.4,20.3,78,7.6,51,21.88,1014.5,4.33,0.0,1.85,40158.73
1981-03-15,29.9,20.0,25.0,21.1,73,7.5,60,21.9,1014.7,4.44,0.0,2.26,40129.99
1981-03-16,30.6,21.2,25.2,20.4,68,19.9,38,21.49,1012.2,5.07,0.0,2.73,41597.05
1981-03-17,28.6,18.6,23.7,19.0,66,12.3,28,20.63,1009.4,4.53,0.0,2.14,42066.65
1981-03-18,31.0,20.2,25.6,21.1,69,9.3,17,20.93,1007.5,4.53,0.1,2.63,42198.6
1981-03-19,32.3,20.3,26.1,21.9,73,10.1,28,22.42,1008.0,4.93,0.0,2.96,42253.88
1981-03-20,32.4,22.7,27.0,23.9,79,11.5,78,19.82,1007.7,4.43,1.6,2.44,37084.55
1981-03-21,32.8,23.9,27.4,24.2,78,9.8,81,20.78,1007.4,4.48,7.3,2.42,42202.43
1981-03-22,31.7,23.6,27.3,22.6,68,11.8,55,21.03,1005.3,4.84,0.0,2.51,39600.0
1981-03-23,33.4,23.6,27.4,22.8,70,12.1,33,23.04,1003.7,5.3,1.1,3.23,42479.2
1981-03-24,32.5,22.4,25.6,22.6,80,13.2,20,21.61,1005.8,4.56,4.9,2.71,42536.72
1981-03-25,26.7,19.6,23.2,21.7,89,16.2,46,13.83,1007.6,2.75,6.1,1.04,33437.33
1981-03-26,27.6,19.0,22.6,20.6,86,9.8,53,13.66,1007.9,2.8,3.8,1.34,23864.15
1981-03-27,30.3,19.4,23.5,20.6,79,14.8,21,19.73,1006.2,4.19,0.2,2.25,37467.05
1981-03-28,29.6,19.9,23.2,21.2,85,11.3,37,18.55,1007.0,3.69,9.6,1.67,36281.65
1981-03-29,28.4,20.1,23.9,21.8,85,11.0,52,16.48,1008.9,3.33,1.8,1.3,40388.46
1981-03-30,26.2,20.8,23.4,21.8,88,16.8,60,11.09,1008.0,2.22,4.6,0.82,19885.21
1981-03-31,29.3,21.2,24.7,22.7,85,17.1,58,20.02,1005.4,4.04,12.4,1.5,41922.1
1981-04-01,30.9,22.4,25.9,23.8,85,17.1,38,20.34,1004.3,4.17,8.5,1.46,43001.07
1981-04-02,30.7,23.3,26.6,24.5,85,11.3,36,20.01,1007.0,4.19,3.8,1.44,40907.99
1981-04-03,32.3,24.2,27.8,25.1,82,15.6,26,21.75,1006.0,4.8,1.3,1.94,43092.6
1981-04-04,33.3,25.8,28.7,26.0,81,19.5,29,20.63,1002.8,4.8,0.0,2.1,41816.85
1981-04-05,35.2,25.1,29.3,24.9,72,17.8,4,25.95,1001.9,5.93,0.0,3.55,43200.0
1981-04-06,34.0,23.7,28.9,23.1,65,12.1,11,26.29,1004.2,5.95,0.0,3.83,43069.61
1981-04-07,33.5,21.4,27.0,19.9,57,9.1,1,26.92,1005.7,6.12,0.0,4.03,43200.0
1981-04-08,34.6,19.8,27.1,21.0,62,11.6,0,26.74,1005.9,6.21,0.0,4.13,43200.0
1981-04-09,35.7,22.4,28.5,22.4,64,14.7,0,26.78,1004.6,6.47,0.0,4.49,43200.0
1981-04-10,37.0,23.5,29.6,22.9,60,17.7,1,26.6,1002.8,7.13,0.0,4.83,43200.0
1981-04-11,34.6,25.1,29.3,24.1,66,24.5,3,25.84,1003.3,7.0,0.0,3.17,43200.0
1981-04-12,34.4,23.1,28.1,24.2,74,27.4,33,22.18,1003.4,5.69,1.5,2.83,43200.0
1981-04-13,29.8,23.1,26.0,22.8,77,15.2,69,17.15,1005.8,3.95,0.0,1.94,38686.52
1981-04-14,31.1,24.2,26.9,24.1,80,19.1,52,20.53,1005.0,4.31,0.7,1.88,41735.4
1981-04-15,30.2,22.8,25.4,23.5,86,13.9,79,14.82,1006.2,3.09,8.9,1.26,39651.98
1981-04-16,30.1,23.0,26.0,23.8,84,13.0,62,15.25,1004.7,3.31,2.5,1.31,34767.61
1981-04-17,27.9,24.9,26.6,24.7,86,22.2,80,14.91,1004.1,3.11,11.1,1.0,37331.85
1981-04-18,30.3,23.7,25.9,24.0,86,15.9,71,16.2,1004.8,3.43,7.3,1.37,35557.97
1981-04-19,26.9,22.9,24.3,23.5,94,21.8,75,9.85,1006.1,1.93,83.2,0.57,18123.23
1981-04-20,28.5,21.8,24.8,22.0,80,13.9,70,16.55,1008.1,3.44,0.0,1.52,37530.32
1981-04-21,29.3,20.6,25.0,22.2,80,6.9,35,20.95,1006.7,4.26,0.0,1.67,40606.38
1981-04-22,31.4,22.6,26.7,24.3,83,12.2,48,21.04,1005.9,4.42,2.5,1.58,40125.4
1981-04-23,31.7,26.0,27.9,25.8,85,14.3,74,19.72,1007.2,4.15,4.8,1.32,39600.0
1981-04-24,30.5,24.6,26.7,24.9,87,13.8,81,17.22,1008.4,3.54,11.9,1.24,32400.0
1981-04-25,33.1,24.3,28.1,25.4,82,10.2,49,22.26,1008.8,4.84,0.5,2.16,43126.69
1981-04-26,33.0,24.0,28.1,24.8,78,12.1,53,25.17,1008.5,5.49,0.0,2.49,43200.0
1981-04-27,32.8,23.6,27.8,24.9,80,13.8,25,24.51,1008.4,5.34,1.1,2.16,43200.0
1981-04-28,32.1,24.6,27.8,25.4,83,16.3,33,22.06,1007.4,4.66,2.1,1.78,43200.0
1981-04-29,33.0,25.6,28.7,26.1,82,18.4,50,23.46,1005.5,5.08,0.7,1.84,42400.62
1981-04-30,31.6,25.2,27.7,25.9,87,10.7,33,17.05,1006.9,3.62,9.7,1.39,32050.38
1981-05-01,34.2,24.6,28.5,25.5,81,14.4,12,24.79,1007.9,5.43,0.4,2.84,43200.0
